user_id,segment_operation,order_count,total_amount,days_since_order,priority,estimated_response_rate,action
U007375,唤醒普通,1,200.40,105,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U008863,唤醒普通,1,199.38,178,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U006657,唤醒普通,1,192.00,174,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007140,唤醒普通,1,189.16,170,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002183,唤醒普通,1,186.14,179,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U001254,唤醒普通,1,185.01,121,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005016,唤醒普通,1,180.74,140,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005382,唤醒普通,1,177.94,64,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005640,唤醒普通,1,177.89,128,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U006964,唤醒普通,1,175.69,95,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002171,唤醒普通,1,175.68,157,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003768,唤醒普通,1,175.55,89,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004557,唤醒普通,1,175.43,78,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002172,唤醒普通,1,174.79,81,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005054,唤醒普通,1,173.60,76,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U009182,唤醒普通,1,173.15,120,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004640,唤醒普通,1,171.89,70,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002128,唤醒普通,1,171.12,127,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004247,唤醒普通,1,169.79,116,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U000309,唤醒普通,1,165.40,116,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003177,唤醒普通,1,165.03,72,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004033,唤醒普通,1,165.03,119,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007638,唤醒普通,1,159.74,174,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007239,唤醒普通,1,159.29,147,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U000372,唤醒普通,1,155.97,165,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U006107,唤醒普通,1,155.25,133,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002928,唤醒普通,1,154.81,151,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U008087,唤醒普通,1,154.41,101,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U001804,唤醒普通,1,154.28,107,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003103,唤醒普通,1,153.34,79,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U008835,唤醒普通,1,150.01,159,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U001476,唤醒普通,1,146.53,177,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U009844,唤醒普通,1,145.13,71,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005591,唤醒普通,1,143.90,115,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004734,唤醒普通,1,142.94,146,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U009522,唤醒普通,1,140.62,149,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007111,唤醒普通,1,140.52,87,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U001886,唤醒普通,1,138.95,125,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003264,唤醒普通,1,138.24,66,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004270,唤醒普通,1,138.24,94,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007081,唤醒普通,1,137.88,150,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U001713,唤醒普通,1,135.85,125,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U009530,唤醒普通,1,132.06,143,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004288,唤醒普通,1,131.16,139,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007775,唤醒普通,1,131.03,172,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003682,唤醒普通,1,130.56,126,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004872,唤醒普通,1,129.58,95,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007618,唤醒普通,1,128.53,171,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U001098,唤醒普通,1,128.39,152,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U009808,唤醒普通,3,126.98,127,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U009632,唤醒普通,1,126.60,153,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004920,唤醒普通,1,124.22,165,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U009816,唤醒普通,1,123.80,100,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007047,唤醒普通,1,121.66,73,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003062,唤醒普通,1,118.08,130,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007554,唤醒普通,1,116.76,112,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003140,唤醒普通,1,115.63,89,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003161,唤醒普通,1,115.22,114,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004439,唤醒普通,1,114.93,76,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003565,唤醒普通,1,114.30,174,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U006298,唤醒普通,1,114.12,102,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U000166,唤醒普通,1,113.67,64,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U009193,唤醒普通,1,113.67,171,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002283,唤醒普通,1,111.99,140,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005510,唤醒普通,1,110.55,119,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002421,唤醒普通,1,109.30,106,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U001731,唤醒普通,1,108.57,114,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U000906,唤醒普通,1,108.18,83,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U000605,唤醒普通,1,107.69,89,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U006230,唤醒普通,1,107.12,85,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004265,唤醒普通,1,106.67,132,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004547,唤醒普通,1,105.54,178,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002204,唤醒普通,2,105.36,96,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U008807,唤醒普通,1,103.35,122,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U000149,唤醒普通,1,102.84,173,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003810,唤醒普通,1,100.76,62,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U009224,唤醒普通,1,100.76,164,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U008759,唤醒普通,2,99.04,88,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U008790,唤醒普通,1,97.63,138,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007207,唤醒普通,1,97.46,65,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U001551,唤醒普通,1,96.97,61,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004502,唤醒普通,1,96.75,71,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002757,唤醒普通,1,94.23,130,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003384,唤醒普通,1,93.18,92,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005735,唤醒普通,1,91.52,117,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002685,唤醒普通,1,90.19,100,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005703,唤醒普通,1,88.39,137,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U000533,唤醒普通,1,87.46,79,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U001572,唤醒普通,1,84.86,161,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005276,唤醒普通,1,84.79,163,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U006397,唤醒普通,1,84.65,107,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002020,唤醒普通,1,82.04,164,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005118,唤醒普通,1,79.60,144,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003092,唤醒普通,1,75.76,72,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007945,唤醒普通,1,74.81,61,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002527,唤醒普通,1,73.56,173,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005856,唤醒普通,1,73.43,128,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U001101,唤醒普通,1,72.69,147,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004637,唤醒普通,1,70.39,88,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U006008,唤醒普通,1,70.32,83,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002912,唤醒普通,1,70.10,180,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005584,唤醒普通,1,69.57,123,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003847,唤醒普通,1,69.42,85,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U000172,唤醒普通,1,68.37,79,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U000936,唤醒普通,1,66.98,142,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002203,唤醒普通,1,66.46,98,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U001840,唤醒普通,1,65.91,106,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005499,唤醒普通,1,65.37,117,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005448,唤醒普通,1,64.30,166,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003991,唤醒普通,1,60.61,95,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004238,唤醒普通,1,60.54,128,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U009143,唤醒普通,1,60.39,76,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U001205,唤醒普通,1,59.97,180,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007744,唤醒普通,1,59.97,128,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U006280,唤醒普通,1,58.95,155,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003711,唤醒普通,2,58.66,85,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007891,唤醒普通,1,58.15,82,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U008542,唤醒普通,1,57.65,159,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U006922,唤醒普通,1,57.52,82,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U001836,唤醒普通,1,57.27,177,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005632,唤醒普通,1,56.94,123,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005437,唤醒普通,1,56.87,159,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U008053,唤醒普通,1,56.87,126,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U000597,唤醒普通,1,56.65,149,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002372,唤醒普通,1,56.26,91,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004008,唤醒普通,1,56.18,94,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U006276,唤醒普通,1,54.46,103,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007195,唤醒普通,1,54.01,67,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004383,唤醒普通,1,53.24,123,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002956,唤醒普通,2,53.19,95,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002152,唤醒普通,1,52.66,150,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003030,唤醒普通,1,52.53,154,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004572,唤醒普通,1,52.26,69,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002432,唤醒普通,1,52.18,175,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U008690,唤醒普通,1,51.80,156,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003234,唤醒普通,1,50.01,144,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007292,唤醒普通,1,49.84,103,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U000732,唤醒普通,1,49.59,146,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002617,唤醒普通,1,48.64,79,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U008659,唤醒普通,1,47.55,99,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004569,唤醒普通,1,45.66,125,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U009492,唤醒普通,1,44.40,173,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003870,唤醒普通,1,44.23,89,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007208,唤醒普通,1,44.10,166,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005211,唤醒普通,1,43.40,102,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U000107,唤醒普通,1,42.45,121,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U001440,唤醒普通,1,42.15,152,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002312,唤醒普通,1,41.55,109,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U006220,唤醒普通,1,40.79,169,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007753,唤醒普通,1,40.77,132,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007144,唤醒普通,1,40.47,113,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007573,唤醒普通,1,39.87,86,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004187,唤醒普通,1,39.34,172,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007827,唤醒普通,1,38.70,156,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U000856,唤醒普通,1,38.54,104,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005076,唤醒普通,1,36.16,152,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003528,唤醒普通,1,32.11,137,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U007012,唤醒普通,1,31.39,131,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U000086,唤醒普通,1,30.81,129,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004708,唤醒普通,1,29.41,62,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003508,唤醒普通,1,28.77,105,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002334,唤醒普通,1,28.52,98,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U008198,唤醒普通,1,27.08,121,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U000815,唤醒普通,1,26.68,83,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002898,唤醒普通,1,26.24,72,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U006710,唤醒普通,1,25.99,93,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U006940,唤醒普通,1,25.57,156,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U008768,唤醒普通,1,24.99,72,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005383,唤醒普通,1,23.41,155,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004776,唤醒普通,1,21.46,109,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003456,唤醒普通,1,21.38,166,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U000889,唤醒普通,1,21.10,180,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U000687,唤醒普通,1,20.15,90,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U008135,唤醒普通,1,18.00,145,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003850,唤醒普通,1,14.44,87,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U000823,唤醒普通,1,13.29,118,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005544,唤醒普通,1,13.04,67,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U009049,唤醒普通,1,11.40,154,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004766,唤醒普通,1,5.79,155,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U005301,唤醒普通,1,5.67,147,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002777,唤醒普通,1,5.55,137,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U004866,唤醒普通,1,5.28,136,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U002388,唤醒普通,1,5.11,79,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U001890,唤醒普通,1,4.94,130,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U006908,唤醒普通,1,4.51,157,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003095,唤醒普通,1,3.44,78,3,0.05,P3-常规召回邮件+大促通知+小额优惠券
U003188,流失低潜,1,1956.18,225,4,0.03,P4-季度触达+大促通知
U008854,流失低潜,1,1942.90,309,4,0.03,P4-季度触达+大促通知
U005473,流失低潜,1,1942.87,299,4,0.03,P4-季度触达+大促通知
U001377,流失低潜,1,1907.59,217,4,0.03,P4-季度触达+大促通知
U001008,流失低潜,1,1906.06,592,4,0.03,P4-季度触达+大促通知
U005072,流失低潜,1,1903.68,232,4,0.03,P4-季度触达+大促通知
U003364,流失低潜,1,1859.05,211,4,0.03,P4-季度触达+大促通知
U009190,流失低潜,1,1855.58,408,4,0.03,P4-季度触达+大促通知
U001838,流失低潜,1,1841.68,445,4,0.03,P4-季度触达+大促通知
U001144,流失低潜,1,1827.88,210,4,0.03,P4-季度触达+大促通知
U004041,流失低潜,1,1811.84,344,4,0.03,P4-季度触达+大促通知
U009430,流失低潜,1,1800.63,285,4,0.03,P4-季度触达+大促通知
U008565,流失低潜,1,1772.61,330,4,0.03,P4-季度触达+大促通知
U001454,流失低潜,1,1772.36,204,4,0.03,P4-季度触达+大促通知
U000685,流失低潜,1,1771.90,332,4,0.03,P4-季度触达+大促通知
U009644,流失低潜,1,1767.66,508,4,0.03,P4-季度触达+大促通知
U006196,流失低潜,1,1717.00,275,4,0.03,P4-季度触达+大促通知
U000840,流失低潜,1,1695.00,330,4,0.03,P4-季度触达+大促通知
U006403,流失低潜,1,1693.57,353,4,0.03,P4-季度触达+大促通知
U008438,流失低潜,1,1648.14,291,4,0.03,P4-季度触达+大促通知
U002089,流失低潜,1,1640.19,413,4,0.03,P4-季度触达+大促通知
U003183,流失低潜,1,1611.47,250,4,0.03,P4-季度触达+大促通知
U006402,流失低潜,1,1551.44,366,4,0.03,P4-季度触达+大促通知
U005423,流失低潜,1,1542.77,364,4,0.03,P4-季度触达+大促通知
U008887,流失低潜,1,1537.25,238,4,0.03,P4-季度触达+大促通知
U009708,流失低潜,1,1523.84,302,4,0.03,P4-季度触达+大促通知
U009828,流失低潜,1,1523.53,461,4,0.03,P4-季度触达+大促通知
U007270,流失低潜,1,1507.35,369,4,0.03,P4-季度触达+大促通知
U003146,流失低潜,1,1504.31,264,4,0.03,P4-季度触达+大促通知
U004232,流失低潜,1,1480.65,251,4,0.03,P4-季度触达+大促通知
U001974,流失低潜,1,1474.44,321,4,0.03,P4-季度触达+大促通知
U009510,流失低潜,1,1457.49,499,4,0.03,P4-季度触达+大促通知
U005262,流失低潜,1,1457.42,280,4,0.03,P4-季度触达+大促通知
U003233,流失低潜,1,1448.85,504,4,0.03,P4-季度触达+大促通知
U009545,流失低潜,1,1442.77,194,4,0.03,P4-季度触达+大促通知
U003360,流失低潜,1,1427.86,506,4,0.03,P4-季度触达+大促通知
U004360,流失低潜,1,1424.38,601,4,0.03,P4-季度触达+大促通知
U001068,流失低潜,1,1400.72,545,4,0.03,P4-季度触达+大促通知
U008637,流失低潜,1,1391.14,403,4,0.03,P4-季度触达+大促通知
U007029,流失低潜,1,1387.63,199,4,0.03,P4-季度触达+大促通知
U008376,流失低潜,1,1385.18,560,4,0.03,P4-季度触达+大促通知
U003088,流失低潜,1,1380.35,461,4,0.03,P4-季度触达+大促通知
U001408,流失低潜,1,1376.79,234,4,0.03,P4-季度触达+大促通知
U002260,流失低潜,1,1368.58,577,4,0.03,P4-季度触达+大促通知
U007395,流失低潜,1,1340.34,323,4,0.03,P4-季度触达+大促通知
U006793,流失低潜,1,1325.06,526,4,0.03,P4-季度触达+大促通知
U000167,流失低潜,1,1324.11,547,4,0.03,P4-季度触达+大促通知
U004943,流失低潜,1,1324.11,281,4,0.03,P4-季度触达+大促通知
U008227,流失低潜,1,1323.25,570,4,0.03,P4-季度触达+大促通知
U005941,流失低潜,1,1290.86,378,4,0.03,P4-季度触达+大促通知
U005505,流失低潜,1,1288.26,263,4,0.03,P4-季度触达+大促通知
U008865,流失低潜,1,1283.45,552,4,0.03,P4-季度触达+大促通知
U008923,流失低潜,1,1276.34,295,4,0.03,P4-季度触达+大促通知
U006354,流失低潜,1,1274.75,241,4,0.03,P4-季度触达+大促通知
U002001,流失低潜,1,1271.03,281,4,0.03,P4-季度触达+大促通知
U003019,流失低潜,1,1265.30,228,4,0.03,P4-季度触达+大促通知
U005683,流失低潜,1,1260.88,368,4,0.03,P4-季度触达+大促通知
U009295,流失低潜,1,1253.29,252,4,0.03,P4-季度触达+大促通知
U008113,流失低潜,1,1240.26,468,4,0.03,P4-季度触达+大促通知
U004717,流失低潜,1,1229.92,378,4,0.03,P4-季度触达+大促通知
U000276,流失低潜,1,1229.16,225,4,0.03,P4-季度触达+大促通知
U007052,流失低潜,1,1228.93,273,4,0.03,P4-季度触达+大促通知
U004350,流失低潜,1,1218.91,293,4,0.03,P4-季度触达+大促通知
U000606,流失低潜,1,1211.07,534,4,0.03,P4-季度触达+大促通知
U008676,流失低潜,1,1209.24,191,4,0.03,P4-季度触达+大促通知
U005917,流失低潜,1,1206.78,224,4,0.03,P4-季度触达+大促通知
U009867,流失低潜,1,1203.46,389,4,0.03,P4-季度触达+大促通知
U005662,流失低潜,1,1201.02,193,4,0.03,P4-季度触达+大促通知
U009331,流失低潜,1,1196.58,265,4,0.03,P4-季度触达+大促通知
U002818,流失低潜,1,1195.49,504,4,0.03,P4-季度触达+大促通知
U003481,流失低潜,1,1193.28,318,4,0.03,P4-季度触达+大促通知
U003788,流失低潜,1,1181.94,344,4,0.03,P4-季度触达+大促通知
U006548,流失低潜,1,1162.12,214,4,0.03,P4-季度触达+大促通知
U009646,流失低潜,1,1161.93,407,4,0.03,P4-季度触达+大促通知
U007665,流失低潜,1,1154.00,186,4,0.03,P4-季度触达+大促通知
U000160,流失低潜,1,1152.27,233,4,0.03,P4-季度触达+大促通知
U005718,流失低潜,1,1145.95,533,4,0.03,P4-季度触达+大促通知
U006768,流失低潜,1,1140.55,202,4,0.03,P4-季度触达+大促通知
U003776,流失低潜,1,1137.33,376,4,0.03,P4-季度触达+大促通知
U007454,流失低潜,1,1136.50,356,4,0.03,P4-季度触达+大促通知
U002291,流失低潜,1,1120.82,388,4,0.03,P4-季度触达+大促通知
U000031,流失低潜,1,1104.67,569,4,0.03,P4-季度触达+大促通知
U000394,流失低潜,1,1100.02,266,4,0.03,P4-季度触达+大促通知
U000022,流失低潜,1,1097.97,415,4,0.03,P4-季度触达+大促通知
U001271,流失低潜,1,1087.18,630,4,0.03,P4-季度触达+大促通知
U002641,流失低潜,1,1075.65,535,4,0.03,P4-季度触达+大促通知
U001431,流失低潜,1,1072.77,389,4,0.03,P4-季度触达+大促通知
U002705,流失低潜,1,1062.76,302,4,0.03,P4-季度触达+大促通知
U005029,流失低潜,1,1062.63,343,4,0.03,P4-季度触达+大促通知
U006559,流失低潜,1,1057.34,270,4,0.03,P4-季度触达+大促通知
U002427,流失低潜,1,1045.70,293,4,0.03,P4-季度触达+大促通知
U007815,流失低潜,1,1031.37,223,4,0.03,P4-季度触达+大促通知
U003554,流失低潜,1,1021.03,220,4,0.03,P4-季度触达+大促通知
U000998,流失低潜,1,1015.47,299,4,0.03,P4-季度触达+大促通知
U008752,流失低潜,1,1008.67,224,4,0.03,P4-季度触达+大促通知
U006339,流失低潜,1,1006.86,594,4,0.03,P4-季度触达+大促通知
U008178,流失低潜,1,976.45,303,4,0.03,P4-季度触达+大促通知
U001356,流失低潜,1,955.36,282,4,0.03,P4-季度触达+大促通知
U008476,流失低潜,1,948.69,357,4,0.03,P4-季度触达+大促通知
U005471,流失低潜,1,946.47,543,4,0.03,P4-季度触达+大促通知
U003520,流失低潜,1,935.69,331,4,0.03,P4-季度触达+大促通知
U007738,流失低潜,1,918.96,419,4,0.03,P4-季度触达+大促通知
U003370,流失低潜,1,914.16,332,4,0.03,P4-季度触达+大促通知
U001175,流失低潜,1,907.64,442,4,0.03,P4-季度触达+大促通知
U006296,流失低潜,1,905.24,195,4,0.03,P4-季度触达+大促通知
U008421,流失低潜,1,899.79,405,4,0.03,P4-季度触达+大促通知
U004037,流失低潜,1,890.67,313,4,0.03,P4-季度触达+大促通知
U005827,流失低潜,1,886.47,259,4,0.03,P4-季度触达+大促通知
U000441,流失低潜,1,886.21,451,4,0.03,P4-季度触达+大促通知
U008401,流失低潜,1,884.41,315,4,0.03,P4-季度触达+大促通知
U005546,流失低潜,1,884.34,528,4,0.03,P4-季度触达+大促通知
U009274,流失低潜,1,881.79,489,4,0.03,P4-季度触达+大促通知
U000242,流失低潜,1,877.82,402,4,0.03,P4-季度触达+大促通知
U002321,流失低潜,1,874.79,269,4,0.03,P4-季度触达+大促通知
U005209,流失低潜,1,873.01,357,4,0.03,P4-季度触达+大促通知
U008248,流失低潜,1,867.49,432,4,0.03,P4-季度触达+大促通知
U006909,流失低潜,1,866.49,183,4,0.03,P4-季度触达+大促通知
U007121,流失低潜,1,860.55,411,4,0.03,P4-季度触达+大促通知
U009826,流失低潜,1,860.41,219,4,0.03,P4-季度触达+大促通知
U006948,流失低潜,1,850.61,531,4,0.03,P4-季度触达+大促通知
U005530,流失低潜,1,848.26,197,4,0.03,P4-季度触达+大促通知
U007973,流失低潜,1,847.42,281,4,0.03,P4-季度触达+大促通知
U000793,流失低潜,1,846.79,239,4,0.03,P4-季度触达+大促通知
U009834,流失低潜,1,832.43,341,4,0.03,P4-季度触达+大促通知
U000169,流失低潜,1,831.94,251,4,0.03,P4-季度触达+大促通知
U003726,流失低潜,1,829.61,210,4,0.03,P4-季度触达+大促通知
U002192,流失低潜,1,824.25,405,4,0.03,P4-季度触达+大促通知
U003625,流失低潜,1,823.98,253,4,0.03,P4-季度触达+大促通知
U004816,流失低潜,1,820.89,399,4,0.03,P4-季度触达+大促通知
U001044,流失低潜,1,815.47,196,4,0.03,P4-季度触达+大促通知
U000083,流失低潜,1,809.67,359,4,0.03,P4-季度触达+大促通知
U008748,流失低潜,1,807.23,383,4,0.03,P4-季度触达+大促通知
U003687,流失低潜,1,799.92,362,4,0.03,P4-季度触达+大促通知
